municipality,var
Vestre Toten,"[249.6999969482422, 261.3000183105469, 334.1000061035156, 202.10000610351562, 129.90000915527344, 213.6999969482422, 476.8999938964844, 326.8999938964844, 278.20001220703125, 351.6000061035156, 302.6000061035156, 300.0, 234.3000030517578, 124.4000015258789, 268.5, 313.1000061035156, 128.3000030517578, 391.3000183105469, 303.8999938964844, 179.0, 305.8999938964844, 294.3000183105469, 323.3000183105469, 234.1999969482422, 194.8000030517578, 349.8000183105469, 300.8999938964844, 233.6999969482422, 393.6000061035156, 93.9000015258789, 107.9000015258789, 155.3000030517578, 166.40000915527344, 190.0, 405.20001220703125, 205.5, 112.9000015258789, 94.70000457763672, 165.60000610351562, 297.6000061035156, 69.0999984741211, 210.8000030517578, 206.60000610351562, 217.0, 132.0, 52.79999923706055, 214.0, 139.1999969482422, 213.8000030517578, 245.5, 182.90000915527344, 175.0, 101.70000457763672, 194.3000030517578, 159.40000915527344, 129.8000030517578, 123.9000015258789, 136.60000610351562, 422.3999938964844, 208.5, 165.90000915527344, 201.40000915527344, 48.70000076293945, 208.1999969482422]"
Vågå,"[57.5, 104.70000457763672, 138.10000610351562, 35.10000228881836, 71.9000015258789, 129.90000915527344, 175.5, 227.10000610351562, 208.40000915527344, 143.90000915527344, 139.8000030517578, 45.10000228881836, 96.80000305175781, 75.4000015258789, 176.0, 191.8000030517578, 239.1999969482422, 143.6999969482422, 284.3999938964844, 164.10000610351562, 146.10000610351562, 199.3000030517578, 220.60000610351562, 214.10000610351562, 201.0, 105.9000015258789, 148.90000915527344, 110.9000015258789, 166.0, 98.70000457763672, 84.5999984741211, 63.29999923706055, 151.10000610351562, 159.6999969482422, 183.40000915527344, 140.3000030517578, 53.0, 50.79999923706055, 69.80000305175781, 176.0, 130.6999969482422, 23.200000762939453, 115.0, 97.0, 54.10000228881836, 83.80000305175781, 100.0999984741211, 94.70000457763672, 234.1999969482422, 115.80000305175781, 71.4000015258789, 109.4000015258789, 198.1999969482422, 133.40000915527344, 141.0, 207.3000030517578, 164.0, 214.1999969482422, 419.70001220703125, 183.0, 257.1000061035156, 193.1999969482422, 220.60000610351562, 299.0]"
Østre Toten,"[255.8000030517578, 218.90000915527344, 283.20001220703125, 194.40000915527344, 137.6999969482422, 180.60000610351562, 529.2999877929688, 299.1000061035156, 283.70001220703125, 381.6000061035156, 284.20001220703125, 224.8000030517578, 232.5, 106.0, 177.60000610351562, 223.3000030517578, 109.30000305175781, 374.3999938964844, 303.3000183105469, 178.90000915527344, 278.6000061035156, 249.60000610351562, 318.3000183105469, 194.6999969482422, 199.5, 342.3000183105469, 259.8999938964844, 233.60000610351562, 219.60000610351562, 63.900001525878906, 52.5, 77.4000015258789, 105.5, 117.9000015258789, 291.8999938964844, 94.5999984741211, 81.0, 105.4000015258789, 119.4000015258789, 263.5, 49.400001525878906, 188.0, 126.5, 165.10000610351562, 130.90000915527344, 82.80000305175781, 294.70001220703125, 124.0, 147.1999969482422, 300.0, 165.40000915527344, 190.3000030517578, 118.4000015258789, 243.10000610351562, 151.0, 107.9000015258789, 112.30000305175781, 116.0, 313.6000061035156, 253.90000915527344, 75.4000015258789, 169.40000915527344, 67.9000015258789, 173.40000915527344]"
Øyer,"[146.0, 145.40000915527344, 212.8000030517578, 100.30000305175781, 85.9000015258789, 191.10000610351562, 245.5, 260.20001220703125, 168.40000915527344, 216.10000610351562, 181.10000610351562, 196.8000030517578, 176.8000030517578, 88.70000457763672, 260.1000061035156, 306.3000183105469, 89.0999984741211, 215.0, 248.0, 167.40000915527344, 224.8000030517578, 181.3000030517578, 262.0, 182.8000030517578, 151.6999969482422, 219.60000610351562, 177.5, 199.10000610351562, 278.8000183105469, 97.4000015258789, 101.5, 117.4000015258789, 184.60000610351562, 238.10000610351562, 250.90000915527344, 199.6999969482422, 88.5, 82.5, 65.5, 186.5, 53.79999923706055, 105.20000457763672, 77.30000305175781, 169.10000610351562, 148.40000915527344, 79.0999984741211, 129.5, 154.3000030517578, 144.90000915527344, 139.3000030517578, 68.5, 108.80000305175781, 52.400001525878906, 94.0999984741211, 29.399999618530273, 86.0999984741211, 38.79999923706055, 59.29999923706055, 91.70000457763672, 166.6999969482422, 109.0999984741211, 69.0999984741211, 67.70000457763672, 208.0]"
Øystre Slidre,"[351.3999938964844, 235.6999969482422, 222.1999969482422, 149.5, 115.0999984741211, 264.20001220703125, 188.90000915527344, 353.3000183105469, 140.5, 192.1999969482422, 172.6999969482422, 226.90000915527344, 151.0, 84.4000015258789, 276.8000183105469, 432.6000061035156, 206.10000610351562, 360.8000183105469, 320.3000183105469, 231.3000030517578, 237.40000915527344, 235.3000030517578, 256.3999938964844, 259.0, 175.6999969482422, 292.6000061035156, 244.5, 242.5, 368.0, 116.5999984741211, 123.70000457763672, 148.60000610351562, 168.5, 276.20001220703125, 251.10000610351562, 254.6999969482422, 85.0, 131.1999969482422, 171.60000610351562, 215.60000610351562, 168.0, 337.3999938964844, 218.8000030517578, 230.5, 215.60000610351562, 166.0, 152.5, 315.8000183105469, 383.5, 212.10000610351562, 259.8999938964844, 138.0, 144.0, 191.5, 240.60000610351562, 177.0, 190.1999969482422, 108.30000305175781, 330.3999938964844, 132.1999969482422, 253.3000030517578, 222.40000915527344, 113.30000305175781, 406.8000183105469]"
Drammen,"[103.70000457763672, 66.9000015258789, 144.6999969482422, 153.6999969482422, 40.900001525878906, 211.8000030517578, 447.0, 337.8999938964844, 252.10000610351562, 195.6999969482422, 161.40000915527344, 49.900001525878906, 134.3000030517578, 108.20000457763672, 123.5999984741211, 55.400001525878906, 55.20000076293945, 250.6999969482422, 288.70001220703125, 92.9000015258789, 107.20000457763672, 87.0999984741211, 150.10000610351562, 58.10000228881836, 104.80000305175781, 143.5, 229.60000610351562, 259.3999938964844, 147.90000915527344, 36.400001525878906, 30.30000114440918, 64.9000015258789, 30.5, 150.1999969482422, 304.8000183105469, 38.0, 77.80000305175781, 48.900001525878906, 29.30000114440918, 62.0, 35.60000228881836, 57.29999923706055, 90.0, 97.0999984741211, 81.5, 21.200000762939453, 133.10000610351562, 43.29999923706055, 29.30000114440918, 82.20000457763672, 68.4000015258789, 104.4000015258789, 20.30000114440918, 20.600000381469727, 30.80000114440918, 13.800000190734863, 47.5, 28.5, 161.5, 71.70000457763672, 18.0, 40.60000228881836, 63.79999923706055, 161.1999969482422]"
Flesberg,"[285.5, 236.8000030517578, 205.60000610351562, 139.1999969482422, 134.40000915527344, 147.6999969482422, 325.8000183105469, 304.3999938964844, 199.5, 228.60000610351562, 222.10000610351562, 262.3999938964844, 130.0, 74.0999984741211, 223.8000030517578, 171.0, 180.1999969482422, 370.3000183105469, 356.20001220703125, 194.3000030517578, 201.90000915527344, 152.5, 246.5, 172.6999969482422, 203.5, 225.1999969482422, 247.3000030517578, 215.3000030517578, 423.20001220703125, 69.20000457763672, 62.70000076293945, 158.0, 151.8000030517578, 170.60000610351562, 305.3999938964844, 230.1999969482422, 112.4000015258789, 62.70000076293945, 118.0999984741211, 204.5, 33.0, 175.8000030517578, 157.6999969482422, 176.10000610351562, 145.5, 65.70000457763672, 274.6000061035156, 98.80000305175781, 245.40000915527344, 212.3000030517578, 185.5, 194.1999969482422, 142.1999969482422, 223.0, 306.1000061035156, 68.5, 55.5, 65.5999984741211, 215.8000030517578, 124.0, 101.5999984741211, 133.3000030517578, 114.5999984741211, 350.70001220703125]"
Flå,"[192.90000915527344, 230.60000610351562, 181.60000610351562, 92.30000305175781, 106.30000305175781, 126.70000457763672, 226.10000610351562, 268.8000183105469, 161.5, 178.6999969482422, 194.1999969482422, 230.8000030517578, 97.9000015258789, 47.29999923706055, 149.0, 153.1999969482422, 43.20000076293945, 150.90000915527344, 227.6999969482422, 62.900001525878906, 134.60000610351562, 97.9000015258789, 164.60000610351562, 117.0, 150.0, 123.9000015258789, 136.60000610351562, 149.40000915527344, 303.6000061035156, 56.400001525878906, 70.0999984741211, 92.30000305175781, 126.9000015258789, 114.4000015258789, 187.10000610351562, 51.5, 59.900001525878906, 49.10000228881836, 66.5, 95.30000305175781, 18.700000762939453, 121.9000015258789, 89.0999984741211, 119.70000457763672, 128.6999969482422, 30.5, 116.9000015258789, 62.400001525878906, 136.60000610351562, 146.8000030517578, 75.5999984741211, 125.5999984741211, 103.5, 145.40000915527344, 164.10000610351562, 114.30000305175781, 79.80000305175781, 63.900001525878906, 268.5, 175.60000610351562, 175.6999969482422, 133.0, 78.5, 283.5]"
Gol,"[187.1999969482422, 164.90000915527344, 194.90000915527344, 99.5, 114.5999984741211, 135.40000915527344, 227.5, 261.1000061035156, 210.1999969482422, 184.60000610351562, 202.10000610351562, 206.5, 117.5999984741211, 94.80000305175781, 223.3000030517578, 149.60000610351562, 107.70000457763672, 188.3000030517578, 271.70001220703125, 111.20000457763672, 207.6999969482422, 203.3000030517578, 211.6999969482422, 110.30000305175781, 167.6999969482422, 170.10000610351562, 217.90000915527344, 169.1999969482422, 331.8999938964844, 43.20000076293945, 72.5, 71.20000457763672, 121.70000457763672, 166.0, 230.5, 142.1999969482422, 87.5, 77.20000457763672, 84.4000015258789, 135.3000030517578, 44.5, 85.0999984741211, 129.40000915527344, 116.9000015258789, 116.0999984741211, 42.400001525878906, 99.0999984741211, 163.6999969482422, 239.1999969482422, 168.0, 133.10000610351562, 123.9000015258789, 69.80000305175781, 94.20000457763672, 58.79999923706055, 129.3000030517578, 72.9000015258789, 65.5999984741211, 222.5, 124.0999984741211, 118.5999984741211, 112.30000305175781, 39.10000228881836, 236.40000915527344]"
Hemsedal,"[263.3999938964844, 211.6999969482422, 203.6999969482422, 123.70000457763672, 101.0, 173.90000915527344, 182.90000915527344, 287.8999938964844, 131.90000915527344, 115.30000305175781, 165.90000915527344, 197.40000915527344, 65.4000015258789, 57.900001525878906, 207.40000915527344, 307.0, 165.5, 277.8000183105469, 225.60000610351562, 137.60000610351562, 195.5, 215.10000610351562, 299.5, 310.6000061035156, 240.0, 331.8000183105469, 297.3999938964844, 258.3999938964844, 503.1000061035156, 176.5, 171.60000610351562, 175.6999969482422, 243.60000610351562, 425.8999938964844, 468.70001220703125, 375.5, 97.5999984741211, 183.90000915527344, 162.60000610351562, 241.8000030517578, 216.6999969482422, 304.20001220703125, 323.6000061035156, 302.6000061035156, 314.3000183105469, 158.90000915527344, 208.3000030517578, 307.0, 510.6000061035156, 241.40000915527344, 256.20001220703125, 197.0, 220.3000030517578, 245.90000915527344, 409.70001220703125, 277.20001220703125, 285.6000061035156, 144.8000030517578, 489.3999938964844, 217.60000610351562, 289.5, 395.3000183105469, 151.40000915527344, 501.3999938964844]"
Hol,"[261.70001220703125, 240.1999969482422, 206.3000030517578, 130.3000030517578, 154.90000915527344, 123.4000015258789, 251.10000610351562, 356.8999938964844, 221.5, 165.1999969482422, 265.6000061035156, 262.3999938964844, 130.3000030517578, 118.80000305175781, 283.8000183105469, 266.8999938964844, 173.1999969482422, 381.20001220703125, 340.5, 190.0, 266.6000061035156, 372.6000061035156, 303.5, 286.5, 242.10000610351562, 243.60000610351562, 285.20001220703125, 193.10000610351562, 365.70001220703125, 110.30000305175781, 87.5999984741211, 115.5, 172.3000030517578, 342.8000183105469, 353.70001220703125, 325.70001220703125, 91.9000015258789, 166.40000915527344, 158.40000915527344, 286.70001220703125, 242.3000030517578, 178.10000610351562, 329.20001220703125, 232.5, 209.6999969482422, 91.70000457763672, 205.40000915527344, 199.1999969482422, 398.8000183105469, 202.6999969482422, 161.1999969482422, 195.90000915527344, 147.90000915527344, 174.40000915527344, 218.6999969482422, 244.6999969482422, 144.6999969482422, 123.80000305175781, 431.5, 179.60000610351562, 199.3000030517578, 288.5, 163.6999969482422, 413.3999938964844]"
Hole,"[186.3000030517578, 262.3999938964844, 263.3999938964844, 180.3000030517578, 111.30000305175781, 177.6999969482422, 552.6000366210938, 355.70001220703125, 295.6000061035156, 313.8000183105469, 243.10000610351562, 369.6000061035156, 167.60000610351562, 139.0, 194.6999969482422, 194.6999969482422, 79.30000305175781, 231.10000610351562, 356.70001220703125, 175.6999969482422, 236.1999969482422, 256.3000183105469, 257.3999938964844, 146.1999969482422, 133.60000610351562, 240.8000030517578, 281.3999938964844, 275.3999938964844, 349.3999938964844, 59.60000228881836, 58.5, 164.1999969482422, 89.4000015258789, 125.80000305175781, 302.8999938964844, 188.1999969482422, 135.90000915527344, 108.4000015258789, 46.0, 374.5, 52.60000228881836, 154.6999969482422, 106.5999984741211, 114.0, 162.10000610351562, 34.400001525878906, 185.1999969482422, 77.5999984741211, 118.0999984741211, 223.40000915527344, 150.10000610351562, 230.60000610351562, 76.5, 134.5, 71.5999984741211, 25.100000381469727, 52.400001525878906, 102.4000015258789, 260.8999938964844, 504.8999938964844, 52.70000076293945, 100.80000305175781, 104.4000015258789, 323.5]"
Kongsberg,"[180.0, 171.90000915527344, 193.6999969482422, 102.80000305175781, 89.20000457763672, 146.0, 290.6000061035156, 309.8999938964844, 207.10000610351562, 239.10000610351562, 223.10000610351562, 129.10000610351562, 154.5, 68.70000457763672, 137.6999969482422, 169.90000915527344, 57.0, 203.60000610351562, 342.6000061035156, 144.0, 181.3000030517578, 102.9000015258789, 212.90000915527344, 113.9000015258789, 161.10000610351562, 185.40000915527344, 179.5, 234.10000610351562, 291.1000061035156, 39.400001525878906, 53.5, 129.60000610351562, 79.5999984741211, 161.1999969482422, 302.6000061035156, 65.5999984741211, 111.20000457763672, 55.70000076293945, 57.10000228881836, 133.8000030517578, 40.5, 152.5, 70.30000305175781, 72.0, 120.5999984741211, 38.20000076293945, 185.6999969482422, 93.30000305175781, 110.80000305175781, 164.10000610351562, 156.8000030517578, 174.6999969482422, 107.20000457763672, 145.3000030517578, 138.90000915527344, 31.5, 82.4000015258789, 53.400001525878906, 238.1999969482422, 135.8000030517578, 89.70000457763672, 80.5999984741211, 72.70000457763672, 224.10000610351562]"
Krødsherad,"[208.6999969482422, 256.3000183105469, 270.8999938964844, 100.5999984741211, 132.5, 150.40000915527344, 308.20001220703125, 325.5, 187.3000030517578, 246.40000915527344, 233.1999969482422, 300.8999938964844, 123.0, 86.70000457763672, 232.60000610351562, 185.5, 63.5, 202.60000610351562, 325.8999938964844, 135.0, 237.0, 94.0, 184.90000915527344, 110.0, 161.10000610351562, 183.3000030517578, 150.40000915527344, 249.10000610351562, 351.70001220703125, 53.900001525878906, 53.900001525878906, 113.0999984741211, 132.10000610351562, 136.90000915527344, 268.70001220703125, 163.90000915527344, 128.0, 72.9000015258789, 58.400001525878906, 150.5, 21.80000114440918, 144.90000915527344, 167.5, 219.1999969482422, 134.60000610351562, 46.70000076293945, 185.40000915527344, 74.5999984741211, 158.8000030517578, 192.90000915527344, 121.20000457763672, 134.6999969482422, 68.70000457763672, 112.30000305175781, 158.10000610351562, 63.29999923706055, 104.0999984741211, 70.20000457763672, 272.8999938964844, 244.8000030517578, 213.10000610351562, 206.8000030517578, 95.0, 341.5]"
Lier,"[91.5, 64.30000305175781, 148.3000030517578, 148.10000610351562, 51.20000076293945, 197.90000915527344, 427.8999938964844, 328.3999938964844, 248.60000610351562, 212.60000610351562, 162.40000915527344, 84.30000305175781, 163.8000030517578, 114.5, 135.5, 68.5, 52.0, 277.3000183105469, 309.20001220703125, 108.30000305175781, 123.0999984741211, 89.0999984741211, 153.10000610351562, 56.60000228881836, 132.8000030517578, 149.3000030517578, 232.3000030517578, 255.40000915527344, 179.10000610351562, 38.10000228881836, 52.400001525878906, 116.30000305175781, 33.0, 152.60000610351562, 315.1000061035156, 59.60000228881836, 80.5999984741211, 50.79999923706055, 34.400001525878906, 88.5999984741211, 40.10000228881836, 75.5, 122.70000457763672, 134.6999969482422, 91.4000015258789, 24.100000381469727, 163.3000030517578, 65.5, 35.60000228881836, 121.20000457763672, 114.20000457763672, 136.0, 19.30000114440918, 11.600000381469727, 78.5, 32.5, 33.20000076293945, 31.399999618530273, 198.0, 100.0999984741211, 16.100000381469727, 37.5, 63.10000228881836, 172.1999969482422]"
Modum,"[76.5999984741211, 84.20000457763672, 146.8000030517578, 105.30000305175781, 45.400001525878906, 118.80000305175781, 302.5, 230.40000915527344, 180.90000915527344, 177.90000915527344, 161.8000030517578, 87.9000015258789, 118.30000305175781, 82.0, 85.70000457763672, 80.0999984741211, 43.29999923706055, 162.60000610351562, 259.20001220703125, 87.9000015258789, 104.0999984741211, 75.0, 146.6999969482422, 59.60000228881836, 79.4000015258789, 134.6999969482422, 153.3000030517578, 164.60000610351562, 122.0, 33.70000076293945, 35.70000076293945, 70.20000457763672, 52.29999923706055, 97.4000015258789, 230.10000610351562, 53.0, 64.9000015258789, 62.0, 37.29999923706055, 112.9000015258789, 46.29999923706055, 96.5, 96.80000305175781, 101.9000015258789, 104.5999984741211, 23.0, 118.30000305175781, 64.0999984741211, 52.0, 111.20000457763672, 99.4000015258789, 158.0, 84.30000305175781, 139.90000915527344, 128.5, 37.70000076293945, 71.0, 65.70000457763672, 200.0, 231.90000915527344, 115.30000305175781, 39.5, 71.5, 233.6999969482422]"
Nes Buskerud,"[173.1999969482422, 186.60000610351562, 166.1999969482422, 89.80000305175781, 95.30000305175781, 111.0999984741211, 218.60000610351562, 219.90000915527344, 136.0, 147.8000030517578, 153.5, 141.0, 91.20000457763672, 52.79999923706055, 160.0, 112.4000015258789, 52.900001525878906, 155.60000610351562, 245.5, 100.30000305175781, 190.6999969482422, 143.0, 189.5, 110.20000457763672, 150.6999969482422, 152.60000610351562, 173.5, 136.6999969482422, 310.8000183105469, 47.29999923706055, 73.4000015258789, 86.80000305175781, 118.0999984741211, 140.40000915527344, 222.40000915527344, 142.5, 81.9000015258789, 77.9000015258789, 92.5999984741211, 120.20000457763672, 27.200000762939453, 107.80000305175781, 152.8000030517578, 114.5, 130.60000610351562, 25.899999618530273, 74.5999984741211, 108.20000457763672, 186.3000030517578, 133.0, 128.1999969482422, 113.30000305175781, 71.0999984741211, 114.70000457763672, 133.40000915527344, 83.30000305175781, 79.0999984741211, 48.400001525878906, 192.0, 117.5, 110.9000015258789, 128.5, 53.29999923706055, 222.40000915527344]"
Nore og Uvdal,"[159.6999969482422, 172.6999969482422, 161.10000610351562, 86.80000305175781, 98.9000015258789, 103.80000305175781, 216.90000915527344, 213.8000030517578, 109.70000457763672, 167.60000610351562, 197.10000610351562, 123.70000457763672, 120.30000305175781, 48.400001525878906, 155.8000030517578, 70.0, 68.0999984741211, 183.5, 261.0, 98.0, 133.1999969482422, 106.70000457763672, 173.5, 140.6999969482422, 169.3000030517578, 156.10000610351562, 182.1999969482422, 160.0, 319.6000061035156, 71.70000457763672, 65.30000305175781, 111.20000457763672, 116.5, 203.90000915527344, 257.1000061035156, 202.10000610351562, 87.9000015258789, 76.5999984741211, 87.4000015258789, 142.0, 40.900001525878906, 134.90000915527344, 177.10000610351562, 227.10000610351562, 122.0, 31.30000114440918, 161.90000915527344, 80.20000457763672, 212.60000610351562, 169.8000030517578, 177.3000030517578, 141.6999969482422, 128.40000915527344, 251.1999969482422, 353.5, 163.10000610351562, 217.1999969482422, 85.5999984741211, 473.70001220703125, 217.10000610351562, 281.5, 249.8000030517578, 169.8000030517578, 504.1000061035156]"
Ringerike,"[58.60000228881836, 96.30000305175781, 125.4000015258789, 89.4000015258789, 47.0, 86.0999984741211, 229.0, 142.0, 159.90000915527344, 135.6999969482422, 99.30000305175781, 66.0, 91.20000457763672, 75.5, 85.80000305175781, 62.5, 40.0, 115.5, 164.40000915527344, 72.70000457763672, 107.0, 85.20000457763672, 130.10000610351562, 56.79999923706055, 54.0, 106.80000305175781, 145.5, 141.90000915527344, 109.30000305175781, 24.80000114440918, 24.5, 54.900001525878906, 34.70000076293945, 62.900001525878906, 146.10000610351562, 40.10000228881836, 48.10000228881836, 35.20000076293945, 20.200000762939453, 109.4000015258789, 27.399999618530273, 31.5, 50.79999923706055, 53.20000076293945, 60.29999923706055, 12.199999809265137, 87.20000457763672, 34.0, 29.30000114440918, 91.0, 84.80000305175781, 112.70000457763672, 40.900001525878906, 67.5, 14.600000381469727, 18.30000114440918, 27.5, 22.5, 109.0999984741211, 152.6999969482422, 13.40000057220459, 27.600000381469727, 48.20000076293945, 85.20000457763672]"
Rollag,"[253.0, 267.5, 245.8000030517578, 119.70000457763672, 142.5, 140.10000610351562, 314.20001220703125, 328.1000061035156, 198.0, 212.6999969482422, 260.20001220703125, 218.5, 166.10000610351562, 71.20000457763672, 206.10000610351562, 201.40000915527344, 65.0999984741211, 217.1999969482422, 427.5, 127.80000305175781, 203.40000915527344, 119.70000457763672, 253.1999969482422, 101.80000305175781, 218.60000610351562, 208.0, 211.90000915527344, 228.0, 427.0, 73.0999984741211, 62.0, 128.90000915527344, 172.3000030517578, 175.0, 283.20001220703125, 209.1999969482422, 107.70000457763672, 87.0, 93.0, 198.3000030517578, 29.30000114440918, 199.6999969482422, 174.5, 220.40000915527344, 173.90000915527344, 47.20000076293945, 226.5, 99.80000305175781, 232.5, 205.0, 193.3000030517578, 175.1999969482422, 115.9000015258789, 171.90000915527344, 212.5, 70.30000305175781, 94.0999984741211, 89.0999984741211, 302.0, 201.8000030517578, 197.1999969482422, 179.3000030517578, 124.20000457763672, 403.3000183105469]"
Sigdal,"[340.3999938964844, 321.3000183105469, 304.6000061035156, 129.60000610351562, 138.5, 244.1999969482422, 315.8000183105469, 332.1000061035156, 187.60000610351562, 225.3000030517578, 249.8000030517578, 302.3999938964844, 133.60000610351562, 76.0999984741211, 294.3000183105469, 261.6000061035156, 80.9000015258789, 208.6999969482422, 294.0, 117.4000015258789, 202.1999969482422, 143.0, 322.70001220703125, 178.90000915527344, 218.10000610351562, 227.6999969482422, 254.90000915527344, 195.10000610351562, 500.0, 74.70000457763672, 120.70000457763672, 160.8000030517578, 186.3000030517578, 239.40000915527344, 309.70001220703125, 320.1000061035156, 124.0999984741211, 109.20000457763672, 124.0999984741211, 275.70001220703125, 53.5, 177.5, 184.60000610351562, 261.8000183105469, 214.1999969482422, 63.900001525878906, 229.40000915527344, 177.40000915527344, 318.8999938964844, 207.3000030517578, 190.40000915527344, 150.10000610351562, 131.5, 146.40000915527344, 454.5, 174.10000610351562, 182.90000915527344, 87.0999984741211, 390.20001220703125, 267.8999938964844, 299.6000061035156, 318.20001220703125, 185.40000915527344, 508.8999938964844]"
Øvre Eiker,"[60.900001525878906, 45.0, 103.80000305175781, 120.70000457763672, 37.79999923706055, 145.8000030517578, 303.0, 251.90000915527344, 197.3000030517578, 162.90000915527344, 152.40000915527344, 71.30000305175781, 119.20000457763672, 75.80000305175781, 74.9000015258789, 40.79999923706055, 38.79999923706055, 205.0, 237.1999969482422, 85.30000305175781, 74.0, 58.70000076293945, 101.4000015258789, 66.0, 71.5, 102.4000015258789, 150.8000030517578, 169.90000915527344, 61.900001525878906, 28.899999618530273, 41.400001525878906, 66.5999984741211, 23.700000762939453, 119.20000457763672, 242.6999969482422, 19.5, 51.20000076293945, 33.29999923706055, 30.0, 45.0, 32.10000228881836, 63.79999923706055, 63.60000228881836, 68.20000457763672, 63.900001525878906, 20.5, 114.20000457763672, 47.79999923706055, 25.30000114440918, 82.80000305175781, 125.0, 187.90000915527344, 27.600000381469727, 30.100000381469727, 86.5999984741211, 32.900001525878906, 49.29999923706055, 25.100000381469727, 176.6999969482422, 99.20000457763672, 17.80000114440918, 27.899999618530273, 52.79999923706055, 117.5999984741211]"
Ål,"[224.40000915527344, 190.60000610351562, 210.40000915527344, 116.30000305175781, 146.3000030517578, 118.9000015258789, 273.8000183105469, 283.20001220703125, 182.10000610351562, 184.0, 226.1999969482422, 207.3000030517578, 112.20000457763672, 101.0999984741211, 227.0, 182.3000030517578, 106.5, 250.90000915527344, 286.1000061035156, 132.8000030517578, 206.90000915527344, 250.6999969482422, 238.0, 179.90000915527344, 215.0, 227.40000915527344, 237.8000030517578, 180.1999969482422, 351.8999938964844, 67.30000305175781, 73.70000457763672, 93.80000305175781, 134.8000030517578, 230.40000915527344, 269.6000061035156, 224.3000030517578, 85.80000305175781, 95.5999984741211, 137.0, 221.10000610351562, 68.80000305175781, 117.0999984741211, 214.60000610351562, 195.0, 136.40000915527344, 51.10000228881836, 160.5, 183.0, 285.1000061035156, 163.60000610351562, 140.60000610351562, 162.10000610351562, 116.5, 140.5, 135.10000610351562, 169.1999969482422, 129.60000610351562, 93.0999984741211, 329.3000183105469, 121.0, 113.5, 184.8000030517578, 80.5, 337.1000061035156]"
Nesbyen,"[173.1999969482422, 186.60000610351562, 166.1999969482422, 89.80000305175781, 95.30000305175781, 111.0999984741211, 218.60000610351562, 219.90000915527344, 136.0, 147.8000030517578, 153.5, 141.0, 91.20000457763672, 52.79999923706055, 160.0, 112.4000015258789, 52.900001525878906, 155.60000610351562, 245.5, 100.30000305175781, 190.6999969482422, 143.0, 189.5, 110.20000457763672, 150.6999969482422, 152.60000610351562, 173.5, 136.6999969482422, 310.8000183105469, 47.29999923706055, 73.4000015258789, 86.80000305175781, 118.0999984741211, 140.40000915527344, 222.40000915527344, 142.5, 81.9000015258789, 77.9000015258789, 92.5999984741211, 120.20000457763672, 27.200000762939453, 107.80000305175781, 152.8000030517578, 114.5, 130.60000610351562, 25.899999618530273, 74.5999984741211, 108.20000457763672, 186.3000030517578, 133.0, 128.1999969482422, 113.30000305175781, 71.0999984741211, 114.70000457763672, 133.40000915527344, 83.30000305175781, 79.0999984741211, 48.400001525878906, 192.0, 117.5, 110.9000015258789, 128.5, 53.29999923706055, 222.40000915527344]"
Færder,"[129.10000610351562, 40.20000076293945, 82.80000305175781, 97.30000305175781, 18.5, 123.20000457763672, 286.3999938964844, 138.60000610351562, 163.6999969482422, 206.5, 130.0, 17.399999618530273, 141.10000610351562, 41.20000076293945, 22.100000381469727, 23.5, 37.29999923706055, 207.10000610351562, 147.8000030517578, 82.5, 140.6999969482422, 87.0999984741211, 143.40000915527344, 37.79999923706055, 43.20000076293945, 132.6999969482422, 234.90000915527344, 234.6999969482422, 80.0, 34.900001525878906, 40.60000228881836, 45.79999923706055, 12.199999809265137, 80.0999984741211, 309.3000183105469, 21.80000114440918, 46.5, 43.400001525878906, 35.20000076293945, 41.29999923706055, 49.79999923706055, 43.10000228881836, 109.70000457763672, 111.9000015258789, 72.80000305175781, 13.600000381469727, 181.8000030517578, 39.10000228881836, 25.200000762939453, 40.29999923706055, 32.20000076293945, 47.5, 54.79999923706055, 36.0, 81.4000015258789, 34.60000228881836, 23.700000762939453, 16.0, 51.79999923706055, 86.30000305175781, 8.40000057220459, 47.70000076293945, 54.400001525878906, 90.5999984741211]"
Holmestrand,"[108.5, 70.4000015258789, 163.6999969482422, 128.8000030517578, 45.5, 153.1999969482422, 352.6000061035156, 341.5, 280.1000061035156, 261.8999938964844, 178.8000030517578, 89.20000457763672, 201.0, 117.0999984741211, 150.6999969482422, 63.79999923706055, 58.70000076293945, 261.8999938964844, 365.0, 115.20000457763672, 163.40000915527344, 97.80000305175781, 161.6999969482422, 74.5, 139.5, 179.90000915527344, 232.10000610351562, 330.70001220703125, 294.3000183105469, 53.5, 53.400001525878906, 66.5999984741211, 36.29999923706055, 153.1999969482422, 399.6000061035156, 53.900001525878906, 101.20000457763672, 75.5, 48.60000228881836, 117.80000305175781, 43.29999923706055, 121.0999984741211, 193.60000610351562, 222.0, 151.3000030517578, 16.0, 175.1999969482422, 65.0999984741211, 42.79999923706055, 194.8000030517578, 161.60000610351562, 190.60000610351562, 71.5, 102.0, 127.5, 29.5, 56.900001525878906, 37.5, 214.3000030517578, 67.4000015258789, 26.0, 44.900001525878906, 58.900001525878906, 133.6999969482422]"
